id,sentiment
43461,positive
8144,positive
18405,positive
30005,positive
24778,positive
5293,positive
21069,positive
11621,positive
31939,positive
5063,positive
13925,positive
18300,positive
18486,positive
40971,positive
43504,positive
27689,positive
6821,positive
36668,positive
40958,positive
6585,positive
25655,positive
10030,positive
45659,positive
3409,positive
32762,positive
18500,positive
44533,positive
36838,positive
28214,positive
35050,positive
22601,positive
18665,positive
31719,positive
39314,positive
2043,positive
6772,positive
20016,positive
43759,positive
5844,positive
6334,positive
47674,positive
35580,positive
37308,positive
4790,positive
5253,positive
32510,positive
17816,positive
26776,positive
17394,positive
25128,positive
36825,positive
15424,positive
20107,positive
15351,positive
4273,positive
11927,positive
14898,positive
20930,positive
35643,positive
40447,positive
44305,positive
28067,positive
17313,positive
14736,positive
41398,positive
49191,positive
39513,positive
49723,positive
34083,positive
21134,positive
8977,positive
14711,positive
37777,positive
37722,positive
12490,positive
30414,positive
14516,positive
25105,positive
30520,positive
20674,positive
29885,positive
29727,positive
29832,positive
45144,positive
31302,positive
10665,positive
7025,positive
24167,positive
26335,positive
37292,positive
45401,positive
19359,positive
29820,positive
11454,positive
16938,positive
13485,positive
18939,positive
32497,positive
618,positive
4652,positive
21542,positive
23040,positive
39060,positive
12805,positive
43741,positive
35647,positive
18592,positive
43917,positive
2955,positive
18980,positive
39964,positive
23870,positive
45795,positive
25804,positive
10833,positive
18048,positive
4967,positive
4754,positive
2464,positive
8327,positive
2465,positive
33076,positive
24779,positive
45855,positive
7876,positive
31369,positive
6231,positive
21281,positive
11104,positive
38211,positive
22651,positive
30999,positive
2151,positive
49633,positive
6238,positive
11318,positive
28981,positive
12975,positive
37952,positive
3170,positive
9861,positive
36519,positive
5337,positive
13585,positive
39433,positive
3693,positive
43017,positive
7535,positive
26947,positive
2116,positive
20117,positive
30834,positive
1411,positive
34008,positive
33962,positive
3308,positive
24012,positive
26259,positive
23425,positive
48553,positive
15148,positive
9539,positive
16454,positive
4341,positive
44314,positive
41731,positive
9760,positive
2630,positive
6710,positive
993,positive
5267,positive
20228,positive
3573,positive
49763,positive
2478,positive
46192,positive
21589,positive
47310,positive
8514,positive
1486,positive
27703,positive
22744,positive
4831,positive
17730,positive
30220,positive
28596,positive
16622,positive
32912,positive
13540,positive
26769,positive
25594,positive
4313,positive
34625,positive
42244,positive
420,positive
22013,positive
3395,positive
23937,positive
48537,positive
5208,positive
8190,positive
30085,positive
2162,positive
20,positive
34135,positive
855,positive
10584,positive
46949,positive
23660,positive
29230,positive
48444,positive
19711,positive
20685,positive
44879,positive
38773,positive
6331,positive
30983,positive
31451,positive
32861,positive
5433,positive
1055,positive
12010,positive
12897,positive
27410,positive
48244,positive
36491,positive
31332,positive
42113,positive
36196,positive
27282,positive
34488,positive
43723,positive
23014,positive
969,positive
24931,positive
10233,positive
47869,positive
22178,positive
41856,positive
30737,positive
33656,positive
48954,positive
42958,positive
32204,positive
10985,positive
6316,positive
4633,positive
47740,positive
48487,positive
42109,positive
16736,positive
14851,positive
931,positive
26691,positive
15397,positive
13965,positive
4055,positive
9724,positive
34028,positive
21326,positive
28395,positive
40735,positive
37176,positive
21866,positive
28921,positive
34318,positive
37959,positive
19707,positive
27010,positive
3057,positive
28207,positive
39581,positive
17005,positive
42534,positive
17846,positive
22021,positive
40089,positive
38568,positive
45607,positive
28440,positive
26709,positive
34582,positive
34465,positive
16564,positive
46174,positive
25129,positive
34697,positive
47137,positive
45229,positive
28741,positive
11313,positive
48146,positive
45472,positive
47084,positive
1281,positive
12580,positive
39718,positive
7592,positive
39637,positive
44458,positive
35843,positive
7511,positive
29365,positive
48430,positive
34999,positive
37214,positive
49050,positive
38110,positive
15208,positive
16133,positive
42395,positive
18713,positive
11554,positive
4210,positive
34567,positive
48319,positive
20737,positive
35687,positive
41671,positive
3916,positive
29859,positive
29115,positive
27403,positive
16372,positive
33290,positive
44326,positive
4387,positive
20875,positive
5496,positive
46396,positive
37076,positive
49215,positive
41502,positive
27240,positive
47143,positive
4852,positive
25584,positive
34663,positive
42757,positive
23654,positive
42672,positive
42713,positive
9421,positive
8232,positive
26910,positive
20112,positive
26261,positive
5553,positive
22483,positive
32847,positive
47070,positive
32214,positive
28075,positive
28942,positive
25797,positive
36710,positive
31922,positive
24008,positive
10837,positive
25548,positive
43864,positive
20787,positive
17810,positive
45941,positive
4092,positive
48393,positive
24713,positive
24885,positive
4646,positive
6167,positive
32961,positive
40881,positive
38748,positive
24408,positive
11071,positive
11091,positive
42867,positive
37312,positive
11634,positive
37532,positive
11511,positive
3669,positive
18284,positive
21151,positive
27881,positive
36753,positive
24037,positive
6674,positive
18458,positive
27193,positive
46631,positive
6418,positive
37522,positive
17506,positive
45780,positive
49883,positive
31334,positive
14825,positive
34980,positive
45224,positive
11558,positive
1658,positive
20988,positive
16660,positive
46045,positive
41025,positive
28979,positive
2083,positive
27752,positive
644,positive
46813,positive
49207,positive
27959,positive
13226,positive
36600,positive
18269,positive
11702,positive
33408,positive
33062,positive
4233,positive
47391,positive
37587,positive
28752,positive
36667,positive
15855,positive
18687,positive
2069,positive
16136,positive
3644,positive
23245,positive
27084,positive
14423,positive
1153,positive
399,positive
15264,positive
15227,positive
40611,positive
43951,positive
42342,positive
13192,positive
7293,positive
7652,positive
25023,positive
10686,positive
14536,positive
34818,positive
32840,positive
33825,positive
14090,positive
708,positive
14980,positive
42724,positive
27501,positive
9637,positive
23568,positive
44,positive
5595,positive
25254,positive
32396,positive
23266,positive
30558,positive
4822,positive
49096,positive
49377,positive
39103,positive
22376,positive
17529,positive
13405,positive
35230,positive
13975,positive
30040,positive
9155,positive
39088,positive
2938,positive
4500,positive
23021,positive
27583,positive
28667,positive
14386,positive
39677,positive
42498,positive
47951,positive
18295,positive
49430,positive
15618,positive
3435,positive
43389,positive
24475,positive
38628,positive
10038,positive
43782,positive
5502,positive
9607,positive
4088,positive
40503,positive
5358,positive
17495,positive
8755,positive
26784,positive
24251,positive
1438,positive
44334,positive
49651,positive
48090,positive
40267,positive
11566,positive
43378,positive
19145,positive
40253,positive
26980,positive
22286,positive
38485,positive
2091,positive
30828,positive
36501,positive
11609,positive
6833,positive
49049,positive
28474,positive
40385,positive
21295,positive
39214,positive
48340,positive
2752,positive
10622,positive
14056,positive
20055,positive
2100,positive
30919,positive
38474,positive
6296,positive
24289,positive
32193,positive
17481,positive
48463,positive
39271,positive
48236,positive
21181,positive
30863,positive
26041,positive
15277,positive
11980,positive
26997,positive
30189,positive
39986,positive
28972,positive
31255,positive
22076,positive
17614,positive
37375,positive
48637,positive
22388,positive
23151,positive
26440,positive
35568,positive
22595,positive
45914,positive
7633,positive
44678,positive
5780,positive
44975,positive
26670,positive
21609,positive
25080,positive
30778,positive
34922,positive
34250,positive
2579,positive
23641,positive
7672,positive
28041,positive
8747,positive
44713,positive
5719,positive
29247,positive
22410,positive
30636,positive
19167,positive
18139,positive
4460,positive
973,positive
38015,positive
2385,positive
15238,positive
6928,positive
24386,positive
25961,positive
21774,positive
7951,positive
34834,positive
19502,positive
25931,positive
23807,positive
4118,positive
18016,positive
11821,positive
12944,positive
37978,positive
21184,positive
2044,positive
10045,positive
33735,positive
14003,positive
30479,positive
35377,positive
35130,positive
13633,positive
31848,positive
1442,positive
24238,positive
49058,positive
45680,positive
12145,positive
41418,positive
20903,positive
22533,positive
2184,positive
24107,positive
2835,positive
2334,positive
31635,positive
241,positive
17346,positive
14392,positive
29125,positive
49410,positive
42662,positive
6640,positive
17176,positive
21017,positive
30451,positive
21629,positive
33184,positive
43661,positive
1915,positive
41873,positive
35734,positive
21374,positive
13246,positive
25413,positive
13748,positive
12843,positive
24166,positive
4997,positive
35093,positive
47388,positive
38954,positive
39915,positive
37118,positive
34478,positive
32074,positive
6249,positive
32939,positive
47572,positive
16923,positive
5014,positive
20424,positive
43330,positive
7730,positive
28999,positive
48403,positive
24178,positive
13701,positive
34063,positive
3624,positive
31606,positive
31808,positive
29827,positive
3749,positive
49206,positive
31490,positive
7000,positive
19355,positive
37018,positive
30770,positive
34564,positive
41151,positive
32501,positive
7668,positive
33429,positive
28740,positive
5689,positive
19794,positive
12505,positive
7287,positive
48277,positive
9567,positive
15643,positive
27597,positive
5236,positive
42104,positive
45312,positive
31280,positive
19073,positive
48269,positive
37025,positive
28548,positive
48140,positive
37390,positive
17236,positive
38524,positive
722,positive
39772,positive
42183,positive
29591,positive
7156,positive
49874,positive
18802,positive
12197,positive
19387,positive
22814,positive
5563,positive
8293,positive
22839,positive
49258,positive
46514,positive
826,positive
673,positive
41328,positive
30002,positive
34453,positive
30397,positive
5781,positive
2252,positive
34862,positive
4946,positive
43506,positive
7277,positive
30392,positive
33470,positive
10691,positive
21479,positive
42837,positive
5128,positive
4876,positive
23796,positive
2817,positive
47174,positive
28969,positive
4739,positive
14794,positive
32503,positive
46701,positive
22210,positive
4736,positive
46767,positive
43824,positive
15547,positive
38546,positive
3627,positive
22087,positive
22647,positive
15711,positive
5106,positive
47285,positive
39068,positive
25287,positive
32854,positive
4586,positive
48753,positive
19865,positive
40233,positive
27830,positive
35547,positive
42258,positive
42041,positive
26226,positive
43806,positive
48,positive
23892,positive
46750,positive
9655,positive
21590,positive
44218,positive
19208,positive
33698,positive
12422,positive
39613,positive
31159,positive
42006,positive
47692,positive
36364,positive
21420,positive
10530,positive
37888,positive
7428,positive
33536,positive
44812,positive
17372,positive
14916,positive
45507,positive
48433,positive
15479,positive
12599,positive
16841,positive
25740,positive
34409,positive
16766,positive
32375,positive
46451,positive
19140,positive
46595,positive
22914,positive
18071,positive
34412,positive
5981,positive
32862,positive
12036,positive
33088,positive
18320,positive
18083,positive
44810,positive
34447,positive
41013,positive
28389,positive
13473,positive
11465,positive
2640,positive
26540,positive
6936,positive
31679,positive
21870,positive
20959,positive
42085,positive
44814,positive
45351,positive
27955,positive
41150,positive
48597,positive
5228,positive
36816,positive
20314,positive
29810,positive
24916,positive
42236,positive
17442,positive
3272,positive
37234,positive
4373,positive
21490,positive
47021,positive
22869,positive
10033,positive
14296,positive
34860,positive
46956,positive
45451,positive
18455,positive
3487,positive
23301,positive
47232,positive
35751,positive
19475,positive
1812,positive
21516,positive
7649,positive
24416,positive
4482,positive
41000,positive
42904,positive
17742,positive
25188,positive
27478,positive
18040,positive
32191,positive
9530,positive
47837,positive
42190,positive
5988,positive
28455,positive
19264,positive
45179,positive
24326,positive
15676,positive
15000,positive
42784,positive
41092,positive
27434,positive
36155,positive
45234,positive
38740,positive
36312,positive
7271,positive
28023,positive
21335,positive
21202,positive
2519,positive
15578,positive
24373,positive
28725,positive
24089,positive
5486,positive
41746,positive
45944,positive
19385,positive
25036,positive
33805,positive
48679,positive
31296,positive
16063,positive
34794,positive
3357,positive
21052,positive
10821,positive
9894,positive
23558,positive
32221,positive
47993,positive
25042,positive
12517,positive
11783,positive
18206,positive
48321,positive
36443,positive
33282,positive
35285,positive
39143,positive
44239,positive
39122,positive
32698,positive
6393,positive
40078,positive
40363,positive
47715,positive
21704,positive
20233,positive
21487,positive
33628,positive
49818,positive
33304,positive
48930,positive
11818,positive
29574,positive
43868,positive
5089,positive
31133,positive
15524,positive
11309,positive
17805,positive
12611,positive
34918,positive
44464,positive
39712,positive
13905,positive
2103,positive
32665,positive
739,positive
48258,positive
10787,positive
19899,positive
20926,positive
8524,positive
45168,positive
22204,positive
21655,positive
18774,positive
21803,positive
24529,positive
40876,positive
31652,positive
29526,positive
35527,positive
30223,positive
36054,positive
33126,positive
38858,positive
13191,positive
14905,positive
20965,positive
26953,positive
17926,positive
15869,positive
42366,positive
43501,positive
34927,positive
40869,positive
26464,positive
21346,positive
43167,positive
44027,positive
22280,positive
25218,positive
43923,positive
32438,positive
10655,positive
36251,positive
15436,positive
1980,positive
9138,positive
25024,positive
1656,positive
2237,positive
33249,positive
35383,positive
35625,positive
34218,positive
24157,positive
18950,positive
47625,positive
20038,positive
40040,positive
13169,positive
25078,positive
49666,positive
1566,positive
13821,positive
23307,positive
19120,positive
14932,positive
27241,positive
21364,positive
49965,positive
33302,positive
44732,positive
26873,positive
38290,positive
41742,positive
15069,positive
42058,positive
11251,positive
911,positive
22628,positive
31149,positive
29645,positive
44905,positive
49379,positive
13572,positive
13000,positive
20693,positive
37681,positive
27450,positive
19833,positive
16262,positive
38127,positive
29911,positive
7884,positive
34457,positive
14592,positive
12239,positive
4854,positive
567,positive
3904,positive
8584,positive
2127,positive
15470,positive
42401,positive
45325,positive
46035,positive
31799,positive
49172,positive
24948,positive
30462,positive
14643,positive
7224,positive
837,positive
42620,positive
947,positive
45786,positive
39119,positive
28939,positive
29623,positive
17014,positive
44106,positive
33542,positive
23259,positive
33571,positive
75,positive
38157,positive
45764,positive
15861,positive
8405,positive
16291,positive
34630,positive
4588,positive
28345,positive
22045,positive
48921,positive
14175,positive
7266,positive
9183,positive
45758,positive
34003,positive
13043,positive
11992,positive
21908,positive
25816,positive
46337,positive
41568,positive
27653,positive
16889,positive
6491,positive
1451,positive
46441,positive
14735,positive
42913,positive
24600,positive
34622,positive
7039,positive
28330,positive
31456,positive
17269,positive
35999,positive
11987,positive
31261,positive
10860,positive
36570,positive
43908,positive
19174,positive
11414,positive
44632,positive
23485,positive
44355,positive
19681,positive
24161,positive
3962,positive
38760,positive
6315,positive
20695,positive
42485,positive
41915,positive
30404,positive
11087,positive
12589,positive
11806,positive
605,positive
3967,positive
46168,positive
12523,positive
9661,positive
35549,positive
35628,positive
43738,positive
44692,positive
46149,positive
27756,positive
7522,positive
19928,positive
41165,positive
5042,positive
33527,positive
38004,positive
33294,positive
41019,positive
29187,positive
11509,positive
11613,positive
42144,positive
43752,positive
17321,positive
36747,positive
24379,positive
7197,positive
11841,positive
49996,positive
43453,positive
31545,positive
32823,positive
26287,positive
7510,positive
47368,positive
28178,positive
45101,positive
47543,positive
36217,positive
40372,positive
43337,positive
42213,positive
35652,positive
20356,positive
32959,positive
2451,positive
11930,positive
1909,positive
12571,positive
40442,positive
44509,positive
39961,positive
10756,positive
9311,positive
17780,positive
30020,positive
9975,positive
5923,positive
6251,positive
17287,positive
21631,positive
17660,positive
33926,positive
14022,positive
17044,positive
13381,positive
48621,positive
31739,positive
3220,positive
24195,positive
34602,positive
24324,positive
12979,positive
6329,positive
35141,positive
29053,positive
9300,positive
11575,positive
42726,positive
44296,positive
35926,positive
43062,positive
41933,positive
36907,positive
32004,positive
15155,positive
46924,positive
15613,positive
2813,positive
31836,positive
49198,positive
20522,positive
34362,positive
11048,positive
4681,positive
29937,positive
17587,positive
36075,positive
41582,positive
17894,positive
43776,positive
47350,positive
41046,positive
633,positive
30617,positive
2510,positive
17339,positive
11627,positive
17908,positive
46506,positive
39,positive
7423,positive
40779,positive
4464,positive
5629,positive
2537,positive
48005,positive
23885,positive
34233,positive
46772,positive
40624,positive
22673,positive
24142,positive
27092,positive
31337,positive
12381,positive
36306,positive
39780,positive
34880,positive
47653,positive
20764,positive
32025,positive
49164,positive
9903,positive
15993,positive
34031,positive
45500,positive
1789,positive
31040,positive
21713,positive
8096,positive
28726,positive
6094,positive
45924,positive
30075,positive
19426,positive
25915,positive
6028,positive
17943,positive
6381,positive
17953,positive
281,positive
1532,positive
15199,positive
36813,positive
39141,positive
20398,positive
6667,positive
13035,positive
7637,positive
47983,positive
9806,positive
637,positive
9758,positive
13719,positive
17242,positive
35362,positive
42563,positive
32788,positive
10064,positive
20143,positive
8111,positive
478,positive
46783,positive
8820,positive
9533,positive
7321,positive
369,positive
19795,positive
12308,positive
3287,positive
15632,positive
5687,positive
45767,positive
16905,positive
12939,positive
7082,positive
47197,positive
7091,positive
20073,positive
35991,positive
48774,positive
23387,positive
5199,positive
6311,positive
21816,positive
27251,positive
14506,positive
1212,positive
10505,positive
49799,positive
4643,positive
26720,positive
32395,positive
49576,positive
34224,positive
41871,positive
8889,positive
13501,positive
5184,positive
16725,positive
4571,positive
39323,positive
43498,positive
10386,positive
44955,positive
36556,positive
45629,positive
2948,positive
37377,positive
29998,positive
3321,positive
47064,positive
33706,positive
48562,positive
16692,positive
14411,positive
26445,positive
15389,positive
4414,positive
9828,positive
24253,positive
11705,positive
12481,positive
20128,positive
4587,positive
21178,positive
39717,positive
14665,positive
39968,positive
32514,positive
7810,positive
10476,positive
34287,positive
15629,positive
22096,positive
36858,positive
18483,positive
21273,positive
9792,positive
25969,positive
33272,positive
24497,positive
40293,positive
1001,positive
48957,positive
48014,positive
34626,positive
8010,positive
49811,positive
48744,positive
11682,positive
13312,positive
49092,positive
35904,positive
48524,positive
36340,positive
14443,positive
37072,positive
10274,positive
1328,positive
16088,positive
2932,positive
22674,positive
11141,positive
43971,positive
29346,positive
46418,positive
47690,positive
44832,positive
11095,positive
16786,positive
9580,positive
32646,positive
3505,positive
37803,positive
14168,positive
29789,positive
32102,positive
22581,positive
33299,positive
11852,positive
43488,positive
5488,positive
23592,positive
17141,positive
6401,positive
8970,positive
29604,positive
9587,positive
1077,positive
5080,positive
13590,positive
31755,positive
11848,positive
25224,positive
15019,positive
24606,positive
38298,positive
19721,positive
48420,positive
35077,positive
9357,positive
14223,positive
107,positive
44723,positive
11387,positive
45797,positive
17994,positive
14018,positive
2699,positive
12971,positive
46615,positive
32373,positive
29318,positive
38450,positive
13229,positive
20968,positive
17907,positive
5967,positive
29242,positive
31653,positive
14558,positive
34217,positive
15900,positive
20770,positive
46903,positive
49294,positive
47340,positive
14093,positive
21354,positive
33461,positive
32347,positive
23929,positive
3377,positive
31464,positive
1673,positive
27086,positive
45637,positive
35767,positive
35235,positive
35581,positive
39562,positive
16349,positive
14314,positive
41190,positive
13741,positive
38239,positive
24674,positive
2277,positive
13156,positive
30660,positive
1462,positive
22004,positive
12609,positive
13038,positive
36623,positive
27292,positive
28729,positive
27782,positive
7848,positive
42808,positive
8313,positive
44486,positive
9168,positive
1174,positive
12164,positive
15933,positive
21255,positive
12707,positive
22890,positive
7861,positive
29122,positive
7734,positive
35483,positive
23803,positive
25168,positive
43732,positive
33588,positive
9055,positive
14700,positive
11616,positive
32555,positive
44943,positive
19374,positive
1727,positive
42089,positive
43311,positive
33354,positive
8644,positive
25311,positive
23966,positive
46099,positive
40872,positive
19434,positive
6790,positive
37553,positive
37423,positive
5287,positive
2572,positive
26696,positive
16980,positive
11064,positive
26759,positive
24946,positive
31561,positive
40068,positive
18419,positive
20700,positive
2436,positive
2339,positive
12329,positive
37709,positive
4017,positive
10628,positive
38862,positive
47332,positive
48130,positive
47218,positive
2887,positive
11574,positive
16873,positive
15628,positive
37523,positive
12614,positive
48028,positive
41030,positive
34185,positive
36981,positive
45594,positive
375,positive
5222,positive
43367,positive
97,positive
13315,positive
21755,positive
24392,positive
39146,positive
16926,positive
7778,positive
49145,positive
9441,positive
47303,positive
48179,positive
15223,positive
21583,positive
18125,positive
15147,positive
4277,positive
48166,positive
18394,positive
27217,positive
4951,positive
36770,positive
25743,positive
36901,positive
43090,positive
4517,positive
39548,positive
45248,positive
38519,positive
2756,positive
48835,positive
42624,positive
17905,positive
36033,positive
8236,positive
46763,positive
26020,positive
45942,positive
20024,positive
6594,positive
16101,positive
19041,positive
880,positive
47552,positive
38768,positive
5087,positive
7415,positive
33945,positive
7997,positive
10017,positive
29952,positive
8322,positive
31540,positive
36788,positive
7213,positive
1439,positive
3422,positive
14370,positive
6809,positive
20613,positive
32350,positive
15793,positive
45040,positive
22366,positive
49699,positive
25073,positive
33432,positive
27016,positive
3515,positive
9090,positive
790,positive
6713,positive
18268,positive
5590,positive
5815,positive
27844,positive
49596,positive
14903,positive
15690,positive
10053,positive
1554,positive
48055,positive
49942,positive
4788,positive
48536,positive
5266,positive
46427,positive
3363,positive
29990,positive
2243,positive
1686,positive
25252,positive
49260,positive
19446,positive
7605,positive
35934,positive
43365,positive
38540,positive
28113,positive
19072,positive
4430,positive
35443,positive
15376,positive
1820,positive
1360,positive
1263,positive
43487,positive
21513,positive
25177,positive
31831,positive
11652,positive
31258,positive
24718,positive
25290,positive
42340,positive
22383,positive
1461,positive
36493,positive
32366,positive
11795,positive
33987,positive
29018,positive
7895,positive
1504,positive
44487,positive
37220,positive
33935,positive
3769,positive
14815,positive
26835,positive
1272,positive
13420,positive
33244,positive
43887,positive
14052,positive
37619,positive
12651,positive
33156,positive
5474,positive
7650,positive
29418,positive
4659,positive
29726,positive
21305,positive
36576,positive
23977,positive
10235,positive
48574,positive
28350,positive
23943,positive
20633,positive
5316,positive
15004,positive
14217,positive
8337,positive
35,positive
25848,positive
20971,positive
25632,positive
38905,positive
44024,positive
43690,positive
1522,positive
17627,positive
24861,positive
23234,positive
35972,positive
15491,positive
7556,positive
2491,positive
5033,positive
12882,positive
20548,positive
31436,positive
41973,positive
3798,positive
33009,positive
12754,positive
25402,positive
22294,positive
35740,positive
1542,positive
2281,positive
4787,positive
4429,positive
21738,positive
25423,positive
24880,positive
21942,positive
25176,positive
31946,positive
28794,positive
15877,positive
16382,positive
42787,positive
36456,positive
31044,positive
46778,positive
10512,positive
6293,positive
39139,positive
19300,positive
21424,positive
43965,positive
43021,positive
28990,positive
14632,positive
26796,positive
11954,positive
18854,positive
41035,positive
28439,positive
28724,positive
1838,positive
1932,positive
42559,positive
7639,positive
8516,positive
37170,positive
4403,positive
42029,positive
38198,positive
39211,positive
47346,positive
15187,positive
43871,positive
11557,positive
6335,positive
13068,positive
32660,positive
32115,positive
8031,positive
3055,positive
22431,positive
15398,positive
49494,positive
12830,positive
22421,positive
1652,positive
17901,positive
3661,positive
43434,positive
787,positive
39167,positive
41487,positive
40917,positive
3608,positive
4564,positive
48188,positive
48405,positive
5674,positive
6985,positive
25251,positive
10333,positive
4331,positive
19775,positive
42121,positive
19392,positive
37244,positive
23846,positive
37162,positive
16008,positive
39972,positive
31342,positive
42918,positive
19256,positive
25522,positive
36038,positive
31894,positive
10337,positive
37911,positive
24642,positive
23661,positive
19157,positive
8012,positive
36365,positive
43408,positive
29152,positive
32891,positive
28074,positive
47987,positive
47135,positive
31141,positive
26901,positive
10240,positive
13759,positive
24843,positive
7621,positive
28984,positive
21677,positive
40732,positive
40413,positive
29914,positive
46746,positive
8734,positive
9233,positive
35538,positive
7061,positive
36401,positive
7519,positive
38747,positive
25739,positive
22823,positive
8245,positive
8167,positive
174,positive
37404,positive
48313,positive
39769,positive
42310,positive
28902,positive
38608,positive
41900,positive
7160,positive
27357,positive
15442,positive
4228,positive
25446,positive
38635,positive
8753,positive
28304,positive
22318,positive
21925,positive
39065,positive
16095,positive
22896,positive
38011,positive
2526,positive
40703,positive
27762,positive
40551,positive
43543,positive
10542,positive
22326,positive
3975,positive
11409,positive
32217,positive
44991,positive
39541,positive
6278,positive
37609,positive
21910,positive
45851,positive
8175,positive
33646,positive
48084,positive
14087,positive
14503,positive
34035,positive
23674,positive
43107,positive
39902,positive
2751,positive
40045,positive
31241,positive
45058,positive
23456,positive
37535,positive
7915,positive
36879,positive
46918,positive
47114,positive
12721,positive
1666,positive
12544,positive
40780,positive
27488,positive
13820,positive
45817,positive
14167,positive
24043,positive
9501,positive
40462,positive
9437,positive
34586,positive
48743,positive
49957,positive
40494,positive
26037,positive
23951,positive
43332,positive
16836,positive
48867,positive
26428,positive
23001,positive
18707,positive
2207,positive
3241,positive
7608,positive
2785,positive
41935,positive
35176,positive
28937,positive
28720,positive
19884,positive
21548,positive
2980,positive
37667,positive
5268,positive
33231,positive
24631,positive
35202,positive
8597,positive
8150,positive
21475,positive
31839,positive
34982,positive
11929,positive
31047,positive
25843,positive
7075,positive
3159,positive
22276,positive
40262,positive
12970,positive
11184,positive
47240,positive
25028,positive
15735,positive
9681,positive
49013,positive
37506,positive
35882,positive
17980,positive
49534,positive
48138,positive
39689,positive
26400,positive
13165,positive
30706,positive
11369,positive
6664,positive
22622,positive
16800,positive
6671,positive
13361,positive
38448,positive
47263,positive
32230,positive
29483,positive
26306,positive
43570,positive
31368,positive
25953,positive
49646,positive
14397,positive
35739,positive
28467,positive
43375,positive
9259,positive
41669,positive
27259,positive
30260,positive
3891,positive
24576,positive
43837,positive
29398,positive
7492,positive
42168,positive
9722,positive
14160,positive
6313,positive
23210,positive
26820,positive
36314,positive
27646,positive
29609,positive
8736,positive
3479,positive
20001,positive
32458,positive
15768,positive
25458,positive
8942,positive
42860,positive
6658,positive
20528,positive
31609,positive
17898,positive
12648,positive
49756,positive
26149,positive
48095,positive
11391,positive
19148,positive
41272,positive
42654,positive
32971,positive
515,positive
99,positive
23963,positive
29751,positive
17716,positive
22393,positive
4930,positive
28351,positive
8883,positive
26006,positive
32329,positive
31697,positive
15795,positive
14679,positive
41649,positive
2879,positive
2011,positive
12576,positive
46980,positive
29377,positive
47532,positive
32535,positive
33248,positive
48252,positive
7324,positive
1323,positive
27072,positive
44631,positive
43213,positive
3,positive
4067,positive
27858,positive
31758,positive
20981,positive
41186,positive
30661,positive
46839,positive
41689,positive
17358,positive
24346,positive
38203,positive
41205,positive
38294,positive
3766,positive
36114,positive
13459,positive
19612,positive
3818,positive
26628,positive
19471,positive
25726,positive
22748,positive
597,positive
49416,positive
7046,positive
18674,positive
43244,positive
42819,positive
21492,positive
49005,positive
22691,positive
26347,positive
21071,positive
7314,positive
20294,positive
19602,positive
38384,positive
40441,positive
19185,positive
8707,positive
37148,positive
6661,positive
6947,positive
38750,positive
48856,positive
8221,positive
49064,positive
26976,positive
35876,positive
2198,positive
27673,positive
45846,positive
27449,positive
19081,positive
36276,positive
20455,positive
5123,positive
6348,positive
30454,positive
44180,positive
38616,positive
10827,positive
42403,positive
45992,positive
36673,positive
3150,positive
39100,positive
18741,positive
15314,positive
49118,positive
44585,positive
48622,positive
35947,positive
31802,positive
30134,positive
24730,positive
9657,positive
34100,positive
9650,positive
24494,positive
40092,positive
36480,positive
30946,positive
26073,positive
4884,positive
20970,positive
44903,positive
16516,positive
47413,positive
38352,positive
23836,positive
37449,positive
34514,positive
13783,positive
16258,positive
16415,positive
22048,positive
9340,positive
47492,positive
44280,positive
35501,positive
23679,positive
15024,positive
2672,positive
3994,positive
29492,positive
12934,positive
2797,positive
9974,positive
2553,positive
43290,positive
24535,positive
8321,positive
10478,positive
25407,positive
41931,positive
9367,positive
21192,positive
10283,positive
7570,positive
41201,positive
19077,positive
22552,positive
15315,positive
28408,positive
632,positive
16886,positive
40519,positive
33857,positive
39134,positive
32340,positive
46602,positive
20118,positive
10558,positive
5254,positive
32471,positive
15221,positive
27872,positive
19345,positive
7582,positive
26690,positive
15429,positive
25257,positive
27851,positive
48575,positive
4122,positive
34599,positive
31595,positive
31403,positive
42866,positive
28194,positive
20167,positive
11416,positive
34452,positive
39401,positive
36911,positive
13515,positive
13104,positive
2057,positive
41134,positive
44032,positive
31335,positive
9402,positive
37144,positive
28470,positive
36631,positive
27099,positive
11238,positive
1565,positive
2268,positive
19486,positive
36150,positive
4449,positive
45618,positive
49037,positive
14976,positive
2168,positive
19238,positive
17285,positive
5098,positive
12066,positive
28232,positive
46233,positive
22106,positive
45919,positive
6220,positive
1663,positive
35117,positive
41780,positive
32781,positive
15604,positive
40297,positive
41050,positive
27263,positive
25394,positive
1556,positive
26136,positive
24619,positive
7843,positive
25215,positive
46827,positive
38047,positive
13288,positive
19768,positive
36191,positive
37816,positive
8538,positive
38460,positive
41279,positive
14899,positive
27279,positive
28635,positive
34210,positive
29792,positive
18039,positive
22978,positive
30791,positive
26814,positive
37492,positive
16455,positive
36834,positive
34298,positive
25750,positive
39791,positive
21561,positive
26288,positive
12634,positive
16863,positive
31212,positive
49851,positive
25362,positive
1391,positive
2925,positive
46237,positive
18527,positive
16659,positive
10679,positive
20345,positive
24794,positive
15131,positive
28601,positive
38102,positive
6587,positive
29463,positive
11381,positive
16476,positive
10203,positive
2283,positive
16255,positive
33876,positive
6621,positive
8113,positive
19147,positive
10921,positive
